Concatenation of several data files in RES2DINV
  5.0000
3
614
0
0
    875.0000,     15.0000,    3.000000     101.3800 
    880.0000,     15.0000,    3.000000     104.2300 
    885.0000,     15.0000,    3.000000     133.9800 
    890.0000,     15.0000,    3.000000     174.3400 
    895.0000,     15.0000,    3.000000     195.1300 
    900.0000,     15.0000,    3.000000     167.4500 
    905.0000,     15.0000,    3.000000     115.6600 
    910.0000,     15.0000,    3.000000      72.1960 
    915.0000,     15.0000,    3.000000      57.7720 
    920.0000,     15.0000,    3.000000      50.4000 
    925.0000,     15.0000,    3.000000      31.8670 
    930.0000,     15.0000,    3.000000      24.8360 
    945.0000,     15.0000,    3.000000      46.9670 
    955.0000,     15.0000,    3.000000      29.3280 
    960.0000,     15.0000,    3.000000      31.0680 
    965.0000,     15.0000,    3.000000      28.2220 
    970.0000,     15.0000,    3.000000      24.4740 
    975.0000,     15.0000,    3.000000      28.1350 
    980.0000,     15.0000,    3.000000      28.7040 
    985.0000,     15.0000,    3.000000      35.0090 
    990.0000,     15.0000,    3.000000      38.4950 
   1000.0000,     15.0000,    3.000000      41.9850 
   1005.0000,     15.0000,    3.000000      52.0710 
   1015.0000,     15.0000,    3.000000      62.4280 
   1020.0000,     15.0000,    3.000000      62.7400 
   1025.0000,     15.0000,    3.000000      65.3800 
    800.0000,     10.0000,    5.000000      71.0670 
    815.0000,     10.0000,    5.000000      57.2520 
    830.0000,     10.0000,    5.000000      62.1910 
    835.0000,     10.0000,    5.000000      69.5710 
    840.0000,     10.0000,    5.000000      64.2240 
    845.0000,     10.0000,    5.000000      76.1230 
    850.0000,     10.0000,    5.000000      84.0830 
    855.0000,     10.0000,    5.000000      75.1740 
    860.0000,     10.0000,    5.000000      74.6160 
    865.0000,     10.0000,    5.000000      67.9570 
    870.0000,     10.0000,    5.000000      67.8210 
    875.0000,     10.0000,    5.000000      88.8750 
    880.0000,     10.0000,    5.000000      94.4170 
    885.0000,     10.0000,    5.000000     118.8100 
    890.0000,     10.0000,    5.000000     136.0500 
    895.0000,     10.0000,    5.000000     194.3700 
    900.0000,     10.0000,    5.000000     208.1600 
    905.0000,     10.0000,    5.000000     127.1300 
    910.0000,     10.0000,    5.000000      68.2870 
    915.0000,     10.0000,    5.000000      65.8680 
    920.0000,     10.0000,    5.000000      53.8390 
    925.0000,     10.0000,    5.000000      42.2910 
    930.0000,     10.0000,    5.000000      26.9700 
    935.0000,     10.0000,    5.000000      24.6850 
    945.0000,     10.0000,    5.000000      52.3630 
    960.0000,     10.0000,    5.000000      38.1770 
    965.0000,     10.0000,    5.000000      28.2370 
    970.0000,     10.0000,    5.000000      27.7810 
    975.0000,     10.0000,    5.000000      22.4490 
    980.0000,     10.0000,    5.000000      29.3850 
    985.0000,     10.0000,    5.000000      27.6060 
    990.0000,     10.0000,    5.000000      36.3210 
    995.0000,     10.0000,    5.000000      43.8680 
   1005.0000,     10.0000,    5.000000      41.3170 
   1015.0000,     10.0000,    5.000000      60.0890 
   1020.0000,     10.0000,    5.000000      57.6570 
   1025.0000,     10.0000,    5.000000      64.1090 
   1030.0000,     10.0000,    5.000000      64.4410 
    825.0000,     15.0000,    4.000000      46.8830 
    830.0000,     15.0000,    4.000000      50.9150 
    835.0000,     15.0000,    4.000000      52.0420 
    840.0000,     15.0000,    4.000000      59.0970 
    845.0000,     15.0000,    4.000000      53.1250 
    850.0000,     15.0000,    4.000000      57.6380 
    855.0000,     15.0000,    4.000000      51.6820 
    860.0000,     15.0000,    4.000000      68.3640 
    865.0000,     15.0000,    4.000000      75.7210 
    870.0000,     15.0000,    4.000000      88.5250 
    875.0000,     15.0000,    4.000000      97.4600 
    880.0000,     15.0000,    4.000000     106.5000 
    885.0000,     15.0000,    4.000000     101.8600 
    890.0000,     15.0000,    4.000000      90.2740 
    895.0000,     15.0000,    4.000000      58.2870 
    900.0000,     15.0000,    4.000000      50.6640 
    905.0000,     15.0000,    4.000000      43.9460 
    910.0000,     15.0000,    4.000000      38.9390 
    915.0000,     15.0000,    4.000000      27.4000 
    930.0000,     15.0000,    4.000000      38.1360 
    950.0000,     15.0000,    4.000000      34.6060 
    955.0000,     15.0000,    4.000000      36.7860 
    960.0000,     15.0000,    4.000000      34.2030 
    965.0000,     15.0000,    4.000000      27.0040 
    970.0000,     15.0000,    4.000000      23.3510 
    975.0000,     15.0000,    4.000000      27.2560 
    980.0000,     15.0000,    4.000000      26.9250 
    985.0000,     15.0000,    4.000000      29.7900 
    990.0000,     15.0000,    4.000000      33.0020 
   1000.0000,     15.0000,    4.000000      34.2520 
   1005.0000,     15.0000,    4.000000      42.6510 
    820.0000,     15.0000,    5.000000      40.1810 
    825.0000,     15.0000,    5.000000      40.1980 
    830.0000,     15.0000,    5.000000      36.0020 
    840.0000,     15.0000,    5.000000      39.0500 
    850.0000,     15.0000,    5.000000      55.8300 
    855.0000,     15.0000,    5.000000      58.4460 
    860.0000,     15.0000,    5.000000      68.5830 
    865.0000,     15.0000,    5.000000      75.5460 
    870.0000,     15.0000,    5.000000      64.8580 
